Tiêu đề,Số phòng,Vị trí ,Giá,Giá / Diện tích,Diện tích,Loại hình
"Nhà trệt 2mặt tiền đường HuỳnhCương,AnCư,NinhKiều,lh ***",3,Quận Ninh Kiều,15,97,154,nhà ở
NHÀ TRỆT 3 LẦU - ĐƯỜNG NGUYỄN VĂN TRỖI,4,Quận Ninh Kiều,"4,35 ",95,46,nhà ở
"Nhà trệt 3 lầu Full nội thất, đường số 8 KDC Văn Hóa Tây Đô",4,Quận Cái Răng ,"5,799",65,89,nhà ở
NHÀ TRỆT 3 MẶT TIỀN HẺM 90 ĐƯỜNG HÙNG VƯƠNG,2,Quận Ninh Kiều,"1,59 ",39,41,nhà ở
Nhà Trệt Gác 3 Phòng Ngủ 4m x 18m cách BV Nhi Đồng 1km có gpxd,3,Quận Bình Thủy ,"1,99 ",29,68,nhà ở
"Nhà trệt gác lửng đường 926 cách chợ Trường Long 300m 4x19 giá 1,280",2,Huyện Phong Điền,"1,28 ",17,76,nhà ở
Nhà Trệt Gác Lửng Mới Đẹp Trục Chính KDC Sơn Thuỷ Cách Nguyễn Văn Linh,2,Quận Bình Thuỷ ,"2,2 ",46,48,nhà ở
NHÀ TRỆT HẺM 311 ĐƯỜNG NGUYỄN VĂN CỪ,2,Quận Ninh Kiều,"1,68 ",38,44,nhà ở
NHÀ TRỆT HẺM 388 ĐƯỜNG NGUYỄN VĂN CỪ,2,Quận Ninh Kiều,"1,17 ",30,39,nhà ở
Nhà Trệt Hoàn Công Hẻm 120 Đường Hoàng Quốc Việt Gần Trường FPT,2,Quận Ninh Kiều,"2,35 ",39,60,nhà ở
NHÀ TRỆT HOÀN CÔNG TRỤC CHÍNH HẺM 120 HOÀNG QUỐC VIỆT,2,Quận Ninh Kiều,"2,35 ",39,60,nhà ở
NHÀ TRỆT LẦU - ĐƯỜNG NGÔ THỊ NHẬM - KDC THỚI NHỰT,2,Quận Ninh Kiều,"3,9 ",62,63,nhà ở
NHÀ TRỆT LẦU - HẺM 15 HOÀNG VĂN THỤ,2,Quận Ninh Kiều,"1,89 ",60,32,nhà ở
NHÀ TRỆT LẦU - HẺM 81 CÁCH HỒ BÚNG XÁNG 100M,3,Quận Ninh Kiều,"3,49 ",55,63,nhà ở
NHÀ TRỆT LẦU - HOÀN CÔNG MỚI 100% - BAO GIÁ RẺ,3,Quận Cái Răng ,"4,49 ",56,80,nhà ở
"NHÀ TRỆT LẦU - KDC HOÀNG QUÂN GẦN TRƯỜNG ĐẠI HỌC TÂY ĐÔ, CAO ĐẲNG FPT",2,Quận Cái Răng ,"2,3 ",33,70,nhà ở
NHÀ TRỆT LẦU - KDC THỚI NHỰT 2,3,Quận Ninh Kiều,"3,5 ",58,60,nhà ở
NHÀ TRỆT LẦU - TRỤC 9 HẺM 44 CMT8 NGANG TRƯỜNG CAO ĐẲNG,2,Quận Ninh Kiều,"2,39 ",61,39,nhà ở
NHÀ TRỆT LẦU + FUL NỘI THẤT - GẦN ĐẠI HỌC FPT,3,Quận Ninh Kiều,"4,19 ",65,64,nhà ở
NHÀ TRỆT LẦU 3 PHÒNG NGỦ HẺM 11 NGUYỄN VĂN LINH,3,Quận Ninh Kiều,"2,89 ",59,49,nhà ở
NHÀ TRỆT LẦU 3 PHÒNG NGỦ HẺM 75 HÙNG VƯƠNG,3,Quận Ninh Kiều,"2,49 ",46,54,nhà ở
NHÀ TRỆT LẦU 3 PHÒNG NGỦ HẺM 75 HÙNG VƯƠNG,3,Quận Ninh Kiều,"2,49 ",46,54,nhà ở
NHÀ TRỆT LẦU 3 PHÒNG NGỦ TRỤC CHÍNH HẺM 3 MẬU THÂN,3,Quận Ninh Kiều,"3,15 ",69,46,nhà ở
NHÀ TRỆT LẦU 3 PHÒNG NGỦ TUYỆT ĐẸP HẺM 75 HÙNG VƯƠNG,3,Quận Ninh Kiều,"2,49 ",46,54,nhà ở
"Nhà trệt lầu 5x22 quá rộng rãi còn mới đẹp gần chợ cái răng, hẻm 2m",3,Quận Cái Răng ,"2,8 ",25,110,nhà ở
NHÀ TRỆT LẦU CÁCH MẶT TIỀN HUỲNH CƯƠNG 10M,2,Quận Ninh Kiều,"1,75 ",50,35,nhà ở
NHÀ TRỆT LẦU CAO CẤP - TRỤC CHÍNH HẺM 124 MẬU THÂN,2,Quận Ninh Kiều,"3,55 ",61,59,nhà ở
NHÀ TRỆT LẦU CÓ SÂN ĐẬU Ô TÔ HẺM 876 TRẦN NAM PHÚ GẦN ĐHYD,3,Quận Ninh Kiều,"3,35 ",48,70,nhà ở
NHÀ TRỆT LẦU ĐẸP + FUL NỘI THẤT - QUẬN NINH KIỀU,2,Quận Ninh Kiều,"2,89 ",59,49,nhà ở
"NHÀ TRỆT LẦU ĐÚC - HẺM 72B, NGUYỄN THỊ MINH KHAI",2,Quận Ninh Kiều,"2,99 ",73,41,nhà ở
"NHÀ TRỆT LẦU ĐÚC + VỊ TRÍ ĐẸP - ĐƯỜNG B4, ĐẦU KDC 91B",2,Quận Ninh Kiều,"4,2 ",64,65,nhà ở
NHÀ TRỆT LẦU ĐÚC MỚI ĐẸP - HẺM 3 MẬU THÂN -,2,Quận Ninh Kiều,"1,6 ",43,37,nhà ở
NHÀ TRỆT LẦU ĐƯỜNG 26 KDC THỚI NHỰT SÁT CHỢ AN KHÁNH,2,Quận Ninh Kiều,"2,95 ",74,40,nhà ở
NHÀ TRỆT LẦU ĐƯỜNG B2 KDC PHÚ AN  NHÀ MỚI ĐẸP - THIẾT KIẾ HIỆN ĐẠI  CÓ,3,Quận Cái Răng ,"3,79 ",42,90,nhà ở
NHÀ TRỆT LẦU ĐƯỜNG HUỲNH CƯƠNG NGÂY CHỢ AN CƯ,2,Quận Ninh Kiều,"1,69 ",58,29,nhà ở
Nhà trệt lầu Đường Khoán Châu Long Tuyền,3,Quận Bình Thủy ,"2,43 ",28,88,nhà ở
"Nhà trệt lầu đường số 5 TTTM Phong Điền 4x16 giá 2,050  sổ hồng ĐN",3,Huyện Phong Điền ,"2,05 ",32,64,nhà ở
NHÀ TRỆT LẦU FULL NỘI THẤT HẺM 107 ĐƯỜNG HOÀNG VĂN THỤ,2,Quận Ninh Kiều,"2,48 ",53,47,nhà ở
NHÀ TRỆT LẦU FULL NỘI THẤT HẺM 567 HỒ BÚN XÁNG,3,Quận Ninh Kiều,"3,35 ",48,70,nhà ở
NHÀ TRỆT LẦU FULL NỘI THẤT HỒ BÚN XÁNG GIÁ 2  290,2,Quận Ninh Kiều,"2,29 ",72,32,nhà ở
Nhà trệt lầu giá tốt 5x13 khu Văn Hoá Tây Đô full nội thất mới đẹp !,2,Quận Cái Răng ,"3,5 ",54,65,nhà ở
"Nhà Trệt Lầu Giá Tốt KDC Văn Hoá Tây Đô, Gần Bến Xe Mới",2,Quận Cái Răng ,"3,5 ",54,65,nhà ở
NHÀ TRỆT LẦU HẺM 138 TRẦN HƯNG ĐẠO,2,Quận Ninh Kiều,"1,69 ",47,36,nhà ở
Nhà trệt lầu hẻm Nguyễn Trãi thông H5 Võ Tánh cách Chợ Cái Răng 500m,3,Quận Cái Răng ,"1,9 ",41,46,nhà ở
NHÀ TRỆT LẦU HẺM NHÁNH TRẦN VĂN ƠN,2,Quận Ninh Kiều,"2,38 ",53,45,nhà ở
NHÀ TRỆT LẦU HOÀN CÔNG HẺM 2 BÙI HỮU NGHĨA KẾ CHỢ BÌNH THỦY,2,Quận Bình Thủy ,"1,95 ",42,46,nhà ở
"Nhà trệt lầu KDC 923 - 90m2 hoàn công - Giá 2,94 ",3,Quận Ninh Kiều,"2,94 ",33,90,nhà ở
NHÀ TRỆT LẦU KHU DÂN CƯ VĂN HOÁ TÂY ĐÔ CẦN THƠ,2,Quận Cái Răng ,"3,5 ",54,65,nhà ở
NHÀ TRỆT LẦU KHU TRUNG TÂM VĂN HÓA TÂY ĐÔ CẦN THƠ,2,Quận Cái Răng ,"3,5 ",54,65,nhà ở
NHÀ TRỆT LẦU KIÊN CỐ CÓ 2 PHÒNG NGỦ PHÒNG THỜ SÂN XE SÂN PHƠI GẦN FPT,2,Quận Bình Thuỷ ,"1,799",34,53,nhà ở
NHÀ TRỆT LẦU MẶT TIỀN RẠCH KHOÁN CHÂU LONG TUYỀN BÌNH THỦY,3,Quận Bình Thủy ,"2,43 ",27,89,nhà ở
NHÀ TRỆT LẦU MỚI 100% THIẾT KẾ HIỆN ĐẠI 3 PHÒNG NGỦ KDC PHÚ AN,3,Quận Cái Răng ,"3,79 ",42,90,nhà ở
Nhà trệt lầu mới đẹp góc hai mặt tiền đường 30 tháng 4 gần bệnh viện y,2,Quận Ninh Kiều,"4,25 ",72,59,nhà ở
Nhà trệt lầu mới đẹp hẻm 124 Phạm Ngũ Lão 2 phòng ngủ,2,Quận Ninh Kiều,"2,69 ",56,48,nhà ở
NHÀ TRỆT LẦU MỚI ĐẸP HẺM 75 TRẦN PHÚ FULL NỘI THẤT CAO CẤP,3,Quận Ninh Kiều,"2,98 ",54,56,nhà ở
NHÀ TRỆT LẦU MỚI ĐẸP HẺM NHÁNH 107/60 HOÀNG VĂN THỤ - NGAY CHỢ AN CƯ,2,Quận Ninh Kiều,"2,48 ",53,47,nhà ở
NHÀ TRỆT LẦU MỚI ĐƯỜNG C9 KDC PHÚ AN GẦN BV HOÀN MỸ,3,Quận Cái Răng ,"3,39 ",55,62,nhà ở
NHÀ TRỆT LẦU MỚI FULL NỘI THẤT TUYỆT ĐẸP HẺM 124 ĐƯỜNG MẬU THÂN ND,2,Quận Ninh Kiều,"3,55 ",61,59,nhà ở
NHÀ TRỆT LẦU MỚI GẦN ĐẠI HỌC CẦN THƠ CHỢ XUÂN KHÁNH,2,Quận Ninh Kiều,"2,5 ",61,41,nhà ở
NHÀ TRỆT LẦU MỚI GÓC 2 MẶT TIỀN TRỤC CHÍNH HẺM 553 ĐƯỜNG 30/4,3,Quận Ninh Kiều,"4,25 ",72,59,nhà ở
NHÀ TRỆT LẦU MỚI HẺM ĐƯỜNG TRẦN VĂN ƠN GẦN ĐH KỸ THUẬT CÔNG NGHỆ TP,2,Quận Ninh Kiều,"2,38 ",53,45,nhà ở
NHÀ TRỆT LẦU MỚI MẶT TIỀN RẠCH KHOÁN CHÂU,3,Quận Bình Thuỷ ,"2,43 ",27,89,nhà ở
NHÀ TRỆT LẦU MỚI TRỤC CHÍNH HẺM 124 Phạm Ngũ Lão,2,Quận Ninh Kiều,"2,69 ",56,48,nhà ở
NHÀ TRỆT LẦU MỚI TRỤC CHÍNH HẺM 124 PHẠM NGŨ LÃO SỐ NHÀ 39 THẦN TÀI,2,Quận Ninh Kiều,"2,69 ",56,48,nhà ở
"NHÀ TRỆT LẦU MỚI XÂY - AN HÒA, NINH KIỀU, TPCT",2,Quận Ninh Kiều,"2,38 ",53,45,nhà ở
NHÀ TRỆT LẦU MỚI XÂY FULL NỘI THẤT - TRỤC CHÍNH HẺM 124 ĐƯỜNG PHẠM NG,2,Quận Ninh Kiều,"2,69 ",58,46,nhà ở
"Nhà trệt lầu rất đẹp mặt tiền Phạm Thế Hiển, An Khánh, Ninh Kiều, TPCT",2,Quận Ninh Kiều,"3,29 ",82,40,nhà ở
NHÀ TRỆT LẦU RỘNG - KẾ  ĐẠI HỌC Y DƯỢC - CHỢ AN KHÁNH,10,Quận Ninh Kiều,"6,4 ",40,160,nhà ở
NHÀ TRỆT LẦU RỘNG ĐẸP - HẺM 9 PHẠM NGỌC HƯNG,3,Quận Ninh Kiều,"2,7 ",36,75,nhà ở
NHÀ TRỆT LẦU SỔ HỒNG - GẦN TRƯỜNG CAO ĐẲNG FPT - KDC HOÀNG QUÂN,3,Quận Cái Răng ,"2,35 ",34,70,nhà ở
NHÀ TRỆT LẦU TẶNG FULL NỘI THẤT GẦN CHỢ TRƯỜNG HỌC,3,Quận Ninh Kiều,"3,35 ",48,70,nhà ở
NHÀ TRỆT LẦU TUYỆT ĐẸP GẦN BẾN NINH KIỀU,2,Quận Ninh Kiều,"2,99 ",72,41,nhà ở
NHÀ TRỆT LẦU TUYỆT ĐẸP HẺM 15 HOÀNG VĂN THỤ,2,Quận Ninh Kiều,"1,89 ",59,32,nhà ở
NHÀ TRỆT LẦU TUYỆT ĐẸP KDC VĂN HOÁ TÂY ĐÔ CÁI RĂNG,2,Quận Cái Răng ,"3,5 ",54,65,nhà ở
NHÀ TRỆT LẦU XÂY MỚI - HẺM 124 ĐƯỜNG MẬU THÂN NỐI DÀI,2,Quận Ninh Kiều,"3,55 ",61,59,nhà ở
"NHÀ TRỆT LẦU XÂY MỚI 100% GÓC 2 MT - HẺM 1 TRẦN VĨNH KIẾT , NINH KIỀU",2,Quận Ninh Kiều,"2,69 ",51,53,nhà ở
"NHÀ TRỆT LẦU, AN KHÁNH, NINH KIỀU CẦN THƠ",3,Quận Ninh Kiều,"2,7 ",27,100,nhà ở
Nhà trệt lững 2 lầu 2 sân thượng thiết kế đẹp giá tốt diện tích 5x13,4,Quận Cái Răng ,"4,7 ",72,65,nhà ở
NHÀ TRỆT LỬNG 3 PHÒNG NGỦ TRỤC 9 HẺM 28 HUỲNH PHAN HỘ,3,Quận Bình Thủy ,"1,75 ",39,45,nhà ở
"Nhà trệt lửng 3 phòng ngủ, gần UB phường Trà An và Chợ Hồi Lực",3,Quận Bình Thủy ,"1,75 ",29,60,nhà ở
Nhà trệt lửng ĐS9 KDC Hồng Phát,3,Quận Ninh Kiều,"3,25 ",42,78,nhà ở
"NHÀ TRỆT LỬNG ĐƯỜNG D14 KDC Hồng Loan, Hưng Thạnh, Q. Cái Răng, Tp Cần",3,Quận Cái Răng ,"4,45 ",52,85,nhà ở
NHÀ TRỆT LỬNG GÓC 2 MẶT TIỀN HẺM 68 ĐƯỜNG CÁCH MẠNG THÁNG 8,2,Quận Ninh Kiều,"2,499",56,45,nhà ở
Nhà Trệt Lững Hẻm 4m Trung Tâm Ninh Kiều Dùng Được Xe OTo,2,Quận Ninh Kiều,"2,89 ",43,68,nhà ở
NHÀ TRỆT LỬNG HOÀN CÔNG HẺM NHÁNH ĐƯỜNG TRẦN NAM PHÚ GẦN ĐH Y DƯỢC CT,3,Quận Ninh Kiều,"2,9 ",50,59,nhà ở
NHÀ TRỆT LỬNG HOÀN CÔNG TRỤC CHÍNH TỔ 15-NGUYỄN VĂN LINH,2,Quận Bình Thủy ,"1,58 ",40,40,nhà ở
NHÀ TRỆT LỬNG KDC SƠN THUỶ ĐƯỜNG NGUYỄN VĂN LINH,2,Quận Bình Thủy ,"1,58 ",25,64,nhà ở
NHÀ TRỆT LỬNG LẦU HẺM 14 NGUYỄN THỊ MINH KHAI,1,Quận Ninh Kiều,"1,09 ",58,19,nhà ở
Nhà trệt lửng lầu hẻm 2.5m đường Mạc Thiên Tích gần đại học Cần Thơ,2,Quận Ninh Kiều,"2,5 ",61,41,nhà ở
NHÀ TRỆT LỬNG LỘ Ô TÔ GẦN ĐẠI HỌC Y DƯỢC CẦN THƠ,2,Quận Ninh Kiều,"2,89 ",43,68,nhà ở
NHÀ TRỆT LỬNG MÂM ĐÚC 3 PHÒNG NGỦ GẦN ĐH CẦN THƠ VÀ ĐH Y DƯỢC CẦN THƠ,3,Quận Ninh Kiều,"2,799",41,68,nhà ở
"Nhà Trệt Lững Mới - Lộ 5m - Cách BV Nhi Đồng TPCT 1Km - Giá 1,720 ",2,Quận Bình Thủy ,"1,72 ",34,50,nhà ở
NHÀ TRỆT LỬNG MỚI XÂY HẺM 278 ĐƯỜNG TẦM VU,3,Quận Ninh Kiều,"2,45 ",46,53,nhà ở
Nhà Trệt Lửng Trung Tâm,2,Quận Ninh Kiều,"1,19 ",53,22,nhà ở
NHÀ TRỆT LỬNG TUYỆT ĐẸP - KHU SƠN THUỶ ĐƯỜNG NGUYỄN VĂN LINH,2,Quận Bình Thủy ,"2,199",46,48,nhà ở
NHÀ TRỆT MẶT TIỀN HẺM 42 TRẦN VIỆT CHÂU AN HOÀ NINH KIỀU,2,Quận Ninh Kiều,"5,9 ",61,97,nhà ở
NHÀ TRỆT MỚI FULL NỘI THẤT LỘ Ô TÔ ĐẦU HẺM 3-4 NGUYỄN VĂN CỪ,2,Quận Ninh Kiều,"2,89 ",72,40,nhà ở
"Nhà trệt mới hoàn thiện, hẻm 311 Nguyễn Văn Cừ , p.an hòa, Ninh Kiều.",2,Quận Ninh Kiều,"1,68 ",38,44,nhà ở
"NHÀ TRỆT MỚI KDC 923 AN BÌNH, NINH KIỀU, CẦN THƠ",2,Quận Ninh Kiều,"2,63 ",26,100,nhà ở
NHÀ TRỤC CHÍNH - HẺM 3 MẬU THÂN - KẾ CHỢ XUÂN KHÁNH,3,Quận Ninh Kiều,"3,15 ",74,43,nhà ở
NHÀ TRỤC CHÍNH - LIÊN TỔ 3-4 NGUYỄN VĂN CỪ,2,Quận Ninh Kiều,"2,89 ",72,40,nhà ở
"NHÀ TRỤC CHÍNH HẺM 391, ĐƯỜNG 30/4",2,Quận Ninh Kiều,"2,68 ",64,42,nhà ở
NHÀ TRỤC CHÍNH HẺM 583 ĐƯỜNG 30/04 KẾ TRƯỜNG NGUYỄN DU,3,Quận Ninh Kiều,"3,68 ",76,49,nhà ở
Nhà Trục Chính KDC Sơn Thuỷ,2,Quận Bình Thủy ,"1,58 ",25,64,nhà ở
Nhà trung tâm Ninh Kiều 1.45 ,2,Quận Ninh Kiều,"1,45 ",21,70,nhà ở
Nhà trung tâm Tp Cần Thơ diện tích rộng,3,Quận Ninh Kiều,"3,69 ",37,100,nhà ở
"NHÀ TUYỆT ĐẸP 3 PHÒNG NGỦ HƯỚNG ĐÔNG NAM GẦN BV NHI, ĐH FPT",3,Quận Bình Thuỷ ,"4,2 ",66,64,nhà ở
Nhà và đất,1,Huyện Vĩnh Thạnh ,"0,3","1,1 ",264,nhà ở
NHÀ VỊ TRÍ ĐẸP - ĐẦU HẺM 28 MẬU THÂN - GẦN LOTTE,2,Quận Ninh Kiều,"2,69 ",57,47,nhà ở
NHÀ XÂY MỚI + FUL NỘI THẤT - GẦN BV NHI ĐỒNG,3,Quận Bình Thuỷ ,"4,19 ",65,64,nhà ở
"Nhà xây mới 3p ngủ, đậu ô tô trong nhà, gần Bệnh viện Nhi Đồng",3,Quận Bình Thủy ,"4,19 ",65,64,nhà ở
"PENTHOUSE *** MIỀN TÂY CHỈ CÒN 2 CĂN CUỐI VIEW SÔNG HẬU,CẦN THƠ",4,Quận Cái Răng ,9,56,160,chung cư / căn hộ
RA SUẤT NỘI BỘ CUỐI CĂN HỘ CAO CẤP TRUNG TÂM CÁI RĂNG-CẦN THƠ,2,Quận Cái Răng ,"1,89 ",25,75,chung cư / căn hộ
RẺ NHẤT KHU DÂN CƯ VĂN HOÁ TÂY ĐÔ,3,Quận Cái Răng ,"5,6 ",63,89,nhà ở
shophouse 1 trệt 3 lầu sân thương khu thuỳ dương cái khế- NK- CT,5,Quận Ninh Kiều,"13,99 ",100,140,nhà ở
SIÊU PHẨM NHÀ MẶT TIỀN NGUYỄN VĂN CỪ-KDC HỒNG PHÁT-CƠ HỘI VÀNG (3266),6,Quận Ninh Kiều,"14,9 ",138,108,nhà ở
SIÊU PHẨM NHÀ PHỐ KIẾN TRÚC TUYỆT ĐẸP TRUNG TÂM NINH KIỀU.,3,Quận Ninh Kiều,"4,25 ",72,59,nhà ở
SỞ HỮU CĂN HỘ 5* NGAY TRUNG TÂM VIEW TRỰC DIỆN SÂN GOLF CỒN ẤU,2,Quận Cái Răng ,"0,245","4,6 ",53,chung cư / căn hộ
Sở hữu căn hộ cao cấp chỉ với 70tr,1,Quận Bình Thuỷ ,"1,4 ",27,51,chung cư / căn hộ
Sở hữu chỉ từ 15% (ký HĐMB) - còn lại thanh toán chậm 0% lãi suất,2,Quận Cái Răng ,"0,735",11,70,chung cư / căn hộ
SỞ HỮU NGAY CĂN HỘ CAO CẤP THÔNG MINH BẬC NHẤT TP CẦN THƠ,3,Quận Cái Răng ,"1,29 ",15,85,chung cư / căn hộ
SỞ HỮU NHÀ GIÁ RẺ CẦN THƠ,2,Quận Cái Răng ,"1,69 ",24,70,chung cư / căn hộ
SỞ HỮU NHÀ NGAY TRUNG TÂM TP. CẦN THƠ CHỈ TỪ 739 triệu/căn 🏡,2,Quận Cái Răng ,"0,739",11,70,chung cư / căn hộ
Tháng 11 có gì HOT - Cara River Park dành bảng hàng VIP cho KH Hà Nội.,1,Quận Cái Răng ,"1,8 ",49,37,chung cư / căn hộ
"Thanh toán 30% đến nhận nhà (0 làm hồ sơ vay, 0 lãi suất)",2,Quận Cái Răng ,"2,45 ",46,53,chung cư / căn hộ
Thượng an cư - Chuẩn đầu tư,2,Quận Cái Răng,"1,8 ",35,52,chung cư / căn hộ
TÔI CẦN BÁN GẤP CĂN NHÀ MẶT TIỀN ĐƯỜNG ĐỒNG KHỞI,1,Quận Ninh Kiều,"3,15 ",142,22,nhà ở
TÔI CẦN BÁN NHÀ 3 MẶT TIỀN ĐƯỜNG HUỲNH CƯƠNG,1,Quận Ninh Kiều,"6,6 ",140,47,nhà ở
TRỆT LẦU RỘNG RẺ - KHU VĂN HÓA TÂY ĐÔ - GIÁP NAM LONG,3,Quận Cái Răng ,"4,2 ",42,100,nhà ở
TRỤC CHÍNH - HẺM 567 HỒ BÚNG XÁNG,2,Quận Ninh Kiều,"3,1 ",62,50,nhà ở
VỊ TRÍ KINH DOANH - NHÀ CẤP 4 CŨ - HẺM 77 PHẠM NGŨ LÃO,2,Quận Ninh Kiều,"2,45 ",34,72,nhà ở
"Yêu thiên nhiên, yêu cuộc sống xanh",2,Quận Cái Răng ,"0,003",< 1 ,70,chung cư / căn hộ
𝐂𝐀̆𝐍 𝐇𝐎̣̂ 𝐆𝐑𝐄𝐄𝐍 𝐌𝐄𝐋𝐎𝐃𝐘 - KHU NAM LONG TP CẦN THƠ - Chỉ từ 1  5/căn,2,Quận Cái Răng ,"1,835",35,53,chung cư / căn hộ
𝐍𝐇𝐀̀ 𝐋𝐀̂̀𝐔 CÓ NỘI THẤT- 𝐇𝐄̉𝐌 𝟓𝟕𝟕 Đ𝐔̛𝐎̛̀𝐍𝐆 𝟑𝟎/𝟒,2,Quận Ninh Kiều,"3,15 ",63,50,nhà ở
🈴 GIẢM #400Triệu chỉ còn #3990 - DÃY 8 PHÒNG TRỌ CAO CẤP NINH KIỀU,8,Quận Ninh Kiều,"3,99 ",35,114,nhà ở
🌇CĂN HỘ HẠNG SANG - DỄ DÀNG SỞ HỮU🏙️,1,Quận Cái Răng,"1,8 ",49,37,chung cư / căn hộ
🌟𝐁á𝐧 𝐠ấ𝐩 𝐭r𝐨n𝐠 𝐭u𝐚̂̀n,2,Quận Cái Răng ,"0,9",13,69,chung cư / căn hộ
"🌱 BÁ.N NHÀ TRỆT ĐƯỜNG TRẦN VĂN LONG KDC AN KHÁNH, PHƯỜNG AN KHÁNH",2,Quận Ninh Kiều,"3,6 ",45,80,nhà ở
"🌱 Nhà 1 trệt 2 lầu mới đẹp vừa hoàn công xong, đường 20 Kdc Công Ty 8",5,Quận Cái Răng ,"4,9 ",78,63,nhà ở
"🌲🌲- BÁN NHÀ MỚI ĐÃ HOÀN THIỆN 1TRỆT 1LỬNG 2,1p thờ,2wc P AN HOÀ,NINH",2,Quận Ninh Kiều,"1,95 ",39,50,nhà ở
"🌲🌲- NHÀ 1 TRỆT 1 LẦU - TRỤC CHÍNH HẺM 6 ĐƯỜNG TRẦN VĨNH KHIẾT, P. AN B",3,Quận Ninh Kiều,4,29,140,nhà ở
🌲🌲BÁN  NHÀ TRỆT LẦU MỚI 100% THIẾT KẾ HIỆN ĐẠI GẦN ĐH CẦN THƠ & ĐH Y D,3,Quận Ninh Kiều,"3,499",56,63,nhà ở
"🌲🌲BÁN NHÀ TRỆT Đường Số 3 KHU TÁI ĐỊNH CƯ 923 PHƯỜNG AN BÌNH , NINH KI",2,Quận Ninh Kiều,"2,69 ",29,92,nhà ở
🌲🌲BÁN NHÀ1 TRỆT 1 LẦU 3 PHÒNG NGỦ HẺM 876 TRẦN NAM PHÚ - AN KHÁNH - NI,2,Quận Ninh Kiều,"3,35 ",25,135,nhà ở
🌲🌲Nhà 1 trệt 3 lầu mặt tiền Nguyễn Văn Trỗi đẹp lung linh - xe hơi đậu,5,Quận Ninh Kiều,"4,35 ",91,48,nhà ở
"🌲🌲Nhà lầu Hẻm 28 - Mậu Thân - P An Hoà, Ninh Kiều",2,Quận Ninh Kiều,"2,69 ",57,48,nhà ở
🌲🌲NHÀ LẦU MÂM ĐÚC 3 PHÒNG NGỦ HẺM 304 ĐƯỜNG TẦM VU - HƯNG LỢI - NINH K,3,Quận Ninh Kiều,"2,65 ",59,45,nhà ở
🌲🌲NHÀ LẦU TRỤC CHÍNH HẺM THUẬN TIỆN KD MUA BÁN TẠI NHÀ - HẺM LIÊN TỔ 3,2,Quận Ninh Kiều,"2,89 ",72,40,nhà ở
"🌲🌲NHÀ MỚI 3 PHÒNG NGỦ LỘ OTO HẺM 60 CAY GÒN, ĐƯỜNG TRẦN NAM PHÚ- HỒ BÚ",3,Quận Ninh Kiều,"2,799",41,68,nhà ở
🌲🌲Nhà mới hoàn thiện Full nội thất gốc 2 mặt tiền trục chính Hẻm 124 P,2,Quận Ninh Kiều,"2,69 ",56,48,nhà ở
🌲🌲NHÀ PHỐ 1 LẦU KIẾN TRÚC CỔ ĐIỂN SANG TRỌNG XÂY MỚI 100% - HẺM TỔ 12-,3,Quận Ninh Kiều,"3,55 ",57,63,nhà ở
🌲🌲NHÀ TRỆT LẦU HOÀN CÔNG RẤT MỚI. HẺM 77 PHẠM NGŨ LÃO - THỚI BÌNH - NI,2,Quận Ninh Kiều,"2,65 ",55,48,nhà ở
🌲🌲NHÀ TRỆT LẦU HOÀN CÔNG RẤT MỚI. HẺM 77 PHẠM NGŨ LÃO - THỚI BÌNH - NI,2,Quận Ninh Kiều,"2,65 ",55,48,nhà ở
🌲🌲NHÀ TRỆT LẦU MỚI XÂY - GIÁP KDC HÀNG BÀNG - CHỢ BÀ BỘ - P. AN KHÁNH,3,Quận Ninh Kiều,"2,89 ",50,58,nhà ở
"🌲🌲NHÀ TRỆT LẦU XÂY MỚI - HẺM TỔ 7B ĐƯỜNG NGUYỄN VĂN LINH, PHƯỜNG AN KH",2,Quận Ninh Kiều,"2,89 ",58,50,nhà ở
🌸NHÀ MỚI 100% - RẤT ĐẸP - NHÀ NẰM SÁT   KDC ĐẠI NGÂN - NẰM KẾ - ĐH Y D,2,Quận Ninh Kiều,"2,35 ",56,42,nhà ở
"🌸🌸🌸BÁN NHÀ MỚI XÂY 1 TRỆT 2 LẦU, SÂN THƯỢNG KHU VĂN HOÁ TÂY ĐÔ - HƯNG",4,Quận Cái Răng ,"5,85 ",66,89,nhà ở
🌾CARA RIVER PARK - CĂN HỘ ĐÁNG SỐNG LỢI NHUẬN TỨC THÌ🌾,1,Quận Cái Răng ,"1,8 ",51,35,chung cư / căn hộ
"🍭BÁN nhà 1trệt,1lầu, kdc 586 gần chợ,phường phú thứ",3,Quận Cái Răng ,"2,35 ",29,80,nhà ở
"🍭🍭NC:NHÀ ĐẸP 1TR 2 LẦU, MỚI ĐƯỜNG D6,KDC HỒNG LOAN,phường hưng thạnh",4,Quận Cái Răng ,"4,97 ",62,80,nhà ở
🎆CG_ Bán Nhà Thô 1 Trệt 3 Lầu_ Đường Số 12_ Khu Hồng Loan 5C.,4,Quận Cái Răng ,"4,95 ",55,90,nhà ở
🎉 KHÁM PHÁ NGÔI NHÀ “VƯƠNG GIẢ” NGAY GIỮA LÒNG CẦN THƠ (MS: 3269) 🎉,6,Quận Ninh Kiều,"23,8 ",162,147,nhà ở
