Tiêu đề,Số phòng ,Vị trí,Giá ,Giá / Diện tích,Diện tích,Loại hình
"Mặt Tiền Nguyễn Thị Thảnh Hóc Môn, 5x17, 2 tầng,  6 3 thương lượng.",2,Huyện Hóc Môn,"6,3 ",74,85,nhà ở
"MẶT TIỀN NGUYỄN TRÃI QUẬN 5 KINH DOANH ĐỈNH, DT 57M2 2 TẦNG,CÓ LỀ RỘNG",3,Quận Năm,"13,9 ",244,57,nhà ở
"Mặt tiền nhà Bình Hưng hiếm 10m*6m , 2 tầng ,chủ gấp bán .Chỉ 6,38 ",2,Huyện Bình Chánh,"6,38 ",106,60,nhà ở
"MẶT TIỀN PHẠM VĂN CHÍ, P4 QUẬN 6, 60M2 CHỈ 7  9",3,Quận Sáu,"7,9 ",132,60,nhà ở
Mặt tiền Phan Huy Ích 1 trệt 1 lầu sổ hồng công nhận 50.8m,2,Quận Tân Bình,"6,85 ",135,51,nhà ở
MẶT TIỀN QUẬN 6 - KINH DOANH - VỊ TRÍ CỰC ĐẸP - BỀ NGANG BỀ THẾ 8M2 -,6,Quận Sáu,38,184,206,nhà ở
MẶT TIỀN QUẬN 6 ĐƯỜNG SỐ AN NINH TIỆN KINH DOANH 78M2 CHỈ 10  7,4,Quận Sáu,"10,7 ",137,78,nhà ở
"MẶT TIỀN TÂN QUÝ, 6.7x33.4m, NỞ HẬU LỚN, 3 TẦNG, 2 XE 7 CHỖ ĐẬU SÂN",4,Quận Tân Phú,"14,999",99,152,nhà ở
"Mặt Tiền Trần Hưng Đạo, Q5,- DT: 4.1 x 30 - 2 tầng -  chỉ 23.5 .",2,Quận Năm,"23,5 ",201,117,nhà ở
"Mặt Tiền Trần Thị Hè (Ht42), Kế Bên Hiệp Thành City, Chợ Hiệp Thành",1,Quận Mười Hai,"4,45 ",78,57,nhà ở
"Mặt Tiền Trần Thị Hè 4,750 Nhà C4 cần bán",2,Quận Mười Hai,"4,75 ",82,58,nhà ở
"MẶT TIỀN TRỊNH THỊ MIẾNG VÀI BƯỚC CHÂN - NHÀ 2 TẦNG, 105M2, HXT THÔNG",4,Huyện Hóc Môn,"4,95 ",47,105,nhà ở
"Mặt tiền Út Tịch, dt 8x5m, xây 5 tầng, giá 10,3 ",4,Quận Tân Bình,"10,3 ",258,40,nhà ở
MẶT TIỀN VƯỜN LÀI - DT 4.1m x 19m - Chỉ 6.5 ,2,Quận Tân Phú,"6,5 ",87,75,nhà ở
"Mặt tiền.Nguyễn văn đậu. Bình thạnh.DT:4x16m. A4.KC 6T+TM.giá 11,8.Ty",6,Quận Bình Thạnh,"11,8 ",211,56,nhà ở
Mình chính chủ bán nhà 2 lầu sổ hồng ĐSH... Giá 1ty230 ( Hh 2% ),2,Huyện Nhà Bè,"1,23 ",51,24,nhà ở
Mình Chính chủ cần bán nhà 4 x 12 1 trệt 1 lửng QUI ĐỨC BC 1  150 tr,2,Huyện Bình Chánh,"1,15 ",24,48,nhà ở
Mizuki Park Mở Bán giỏ hàng mới  - Ưu đãi lãi vay - Chiết khấu hấp dẫn,2,Huyện Bình Chánh,"3,999",47,85,chung cư / căn hộ
"Mở Bán CC Conic Boulevard, 2-3 2wc, TT 15% 450tr Nhận Nhà.",2,Huyện Bình Chánh,3,36,84,chung cư / căn hộ
MỚI 100% || Nguyễn Thượng Hiền BThạnh || HẺM Ô TÔ || 5x11m 4 tầng,4,Quận Bình Thạnh,"8,9 ",178,50,nhà ở
Mới nhận! Căn hộ 2 sát khu Lữ Gia  kẹt tiền gấp 1.95 trở lên,2,Quận Mười Một,"1,95 ",28,70,chung cư / căn hộ
MỚI!!! CĂN HỘ CAO CẤP RESORT TÂN PHÚ - DIAMOND CENTERY (CELADON CITY),3,Quận Tân Phú,"5,95 ",69,86,chung cư / căn hộ
"MT đường số 45 Tân Quy 8x18-22m SHR vuông 23,8ty TL",4,Quận Bảy,"23,8 ",165,144,nhà ở
"MT hẻm 120 Thích Quảng Đức, Phú Nhuận, DT 5,1x11=56m, 4 tầng,giá 9 .",6,Quận Phú Nhuận,9,164,55,nhà ở
"MT Hòang Diệu, 93m2 2 2WC, Cải tạo mới, 4,1  SHR, Q1 1 cây Cầu",2,Quận Tư,"4,1 ",44,93,chung cư / căn hộ
"MT ngã 4 Nguyễn Tri Phương - Hùng Vương 12M X 19,5M vuông vức CN 230m2",5,Quận Năm,26,113,230,nhà ở
MT Nguyễn Tri Phương 8 tầng thang máy . chính chủ,10,Quận Năm,"39,999",444,90,nhà ở
"MTKD  𝗕𝘂̀𝗶 𝗧𝗵𝗮𝗻𝗵 𝗞𝗵𝗶𝗲̂́𝘁 , 𝟰.𝟴𝗺X 𝟭𝟳.𝟱𝗺 - 𝟳𝟱𝗺𝟮 ,𝟮 𝘁𝗮̂̀𝗻𝗴, 𝗴𝗶𝗮́ 𝟭.𝟰 𝘁𝘆̉",3,Huyện Bình Chánh,"1,4 ",19,75,nhà ở
"MTKD đường Nguyễn Văn Tố , DT : 5,8m * 16m , 4 lầu  + sân thượng",6,Quận Tân Phú,"15,5 ",168,92,nhà ở
"MTNB 8m Phan Huy Ích, DT 70m2, Sử dụng 270m2, 6.5 ",6,Quận Gò Vấp,"6,5 ",93,70,nhà ở
Mua bán công chứng vi bằng,2,Huyện Hóc Môn,"0,67",27,25,chung cư / căn hộ
mua đất tặng nhà 03 tấm,3,Quận Tư,"2,45 ",81,30,nhà ở
NGÂN HÀNG OCB THANH LÝ CĂN NHÀ 15 Ở Q8,3,Quận Tám,"1,5 ",38,40,nhà ở
NGÂN HÀNG THANH LÝ  NHÀ GIẢM MẠNH THUẬN TIỆN DI CHUYỂN BẾN VÂN ĐỒN-Q.4,2,Quận Tư,"2,5 ",83,30,nhà ở
"Ngân hàng thanh lý nhà  giảm mạnh 300tr  Quận 10, gần Vạn Hạnh Mal",3,Quận Mười,"2,9 ",97,30,nhà ở
"Ngân Hàng Thanh Lý Nhà 68,6m2, Giá 4  208tr. Chiết khấu 15%",2,Quận Mười Hai,"4,208",61,69,nhà ở
"NGANG 4,3 NỞ TÀI LỘC 4.5 DÀI 7.8 - 3 TẤM",2,Quận Tư,"3,35 ",105,32,nhà ở
"Ngang khủng 5m8 x 11 , HXH huỳnh thiện lộc - 2 tầng giá chỉ 5 ",4,Quận Tân Phú,5,78,64,nhà ở
Ngập Vốn cần bán CC 312 LẠC LONG QUÂN 2-2WC-68m2-920tr Có Sổ,2,Quận Mười Một,"0,92",35,26,chung cư / căn hộ
NGAY CHỢ GIÁP Q1 - CON ĐƯỜNG THƯƠNG HIỆU - 2 LẦU 60M2 - TIỆN XÂY MỚI,4,Quận Phú Nhuận,"6,5 ",108,60,nhà ở
NGAY CHỢ GÒ XOÀI - HẺM OTO 5M THÔNG - 2 TẦNG,2,Quận Bình Tân,"4,28 ",89,48,nhà ở
NGAY CHỢ GÒ XOÀI - HẺM OTO 5M THÔNG - 2 TẦNG,2,Quận Bình Tân,"4,28 ",89,48,nhà ở
NGAY CÔNG VIÊN NGUYỄN THỊ NHỎ - HẺM THÔNG - 2 TẦNG CHỈ 2  XÍU,2,Quận Mười Một,"2,25 ",75,30,nhà ở
NGAY HẬU GIANG THÔNG CƯ XÁ -SÁT MẶT TIỀN ĐƯỜNG NHỈNH 7TY,4,Quận Sáu,"7,5 ",94,80,nhà ở
NGAY THỊ NGHÈ - 50M2 - NỞ HẬU - NGANG GẦN 5M - NHỈNH 4 ,2,Quận Bình Thạnh,"4,75 ",96,49,nhà ở
NGAY TỈNH LỘ 10-THÔNG CHIẾN LƯỢC-KHU TÊN LỬA AEON-NHÀ MỚI VÀO Ở NGAY,5,Quận Bình Tân,"8,2 ",108,76,nhà ở
"NGAY TRUNG TÂM Q4 NHÀ NHỎ 4 TẦNG GIÁ 1,45TY",2,Quận Tư,"1,45 ",121,12,nhà ở
Ngộp - Bán căn hộ Kingston 2 & 2wc - Bank cho vay,2,Quận Phú Nhuận,"4,5 ",63,71,chung cư / căn hộ
NGỘP BÁN CH HIMLAM CHỢ LỚN 93M2-1ty450 SỔ HỒNG RIÊNG 2-2WC,2,Quận Sáu,"1,45 ",73,20,chung cư / căn hộ
"Ngộp bank - bán gấp 2 MT Tô Hiến Thành, P. 15 (DT: 4,7x16m) - 2 tầng",1,Quận Mười,"16,3 ",217,75,nhà ở
"NGỘP BANK !! BÁN GẤP HÀ ĐÔ CENTROSA 1 - 2 - 3 GIÁ CHỈ TỪ 7,5 ",2,Quận Mười,"7,5 ",86,87,chung cư / căn hộ
"NGỘP BANK !! BÁN GẤP HÀ ĐÔ CENTROSA 1 - 2 - 3 GIÁ CHỈ TỪ 7,5 ",2,Quận Mười,"7,5 ",86,87,chung cư / căn hộ
Ngộp bank 4 bán gấp 80m (4m3x19) 2 tầng Tân Thới Nhất Q12,4,Quận Mười Hai,"4,6 ",58,80,nhà ở
Ngộp bank 4 bán gấp 80m (4m3x19) 2 tầng Tân Thới Nhất Q12,4,Quận Mười Hai,"4,6 ",58,80,nhà ở
"NGỘP BANK BÁN GẤP NHÀ LẠC LONG QUÂN Q11 C4 NGANG HIẾM 6,1X24 HẺM THÔNG",2,Quận Mười Một,"11,9 ",82,146,nhà ở
"Ngộp bank! Bán nhà hẻm xe hơi Điện Biên Phủ (5*18m, 2 tầng) chỉ 8.8 ",2,Quận Mười,"9,1 ",101,90,nhà ở
Ngộp Cần Bán Gấp Nhà Ngay KCN Tân Phú Trung 112m2 Giá 550tr,2,Huyện Củ Chi,"0,55","4,9 ",112,nhà ở
Ngộp Vốn Bán Căn Hộ Cityland Park Hill Q.Gò Vấp. Có Sổ Hồng,2,Quận Gò Vấp,"1,26 ",18,72,chung cư / căn hộ
NGỌP‼️ [QUẬN 12] NGANG 15M - VƯỜN LÀI - HXH NGỦ NHÀ - 24tr/THÁNG,4,Quận Mười Hai,"7,9 ",72,110,nhà ở
NGUYỄN ĐÌNH CHIỂU-HXH THÔNG-37MV NGANG 4M5- 6ĐỒNG BÉ-NGỘP BÁN GẤP,4,Quận Ba,"6,2 ",168,37,nhà ở
Nguyễn Thị Hiền,1,Huyện Hóc Môn,"1,2 ",10,120,nhà ở
"Nguyễn Thị Thập, Quận 7, 2 tầng, 7x19, giá 5.x tỷ",5,Quận Bảy,"5,7 ",63,91,nhà ở
NHÀ  HẺM XE HƠI - 5 TẦNG BTCT Ở NGAY  ĐƯỜNG VĨNH VIỄN DT 4M NỞ HẬU .,3,Quận Mười,"6,7 ",258,26,nhà ở
"Nhà + xưởng 10m x 20m, đường 8m, gần chợ Đại Hải, Cây xăng 61, Hóc Môn",3,Huyện Hóc Môn,"6,85 ",34,200,nhà ở
"Nhà 1 Lầu ( 3,2m × 9,5m ) 2 Phòng - Sổ Hồng Riêng - Không Lộ Giới",2,Quận Năm,"3,5 ",117,30,nhà ở
"Nhà 1 lầu 2, 2tolet, 1p khách, 1 bếp, Xã Phú Hòa Đông. Gía 16",2,Huyện Củ Chi,"1,6 ",20,80,nhà ở
Nhà 1 lầu 4x26m Phạm Thị Giây vô 39m gần Trường Tam Đông-Thới Tam Thôn,3,Huyện Hóc Môn,"4,8 ",46,104,nhà ở
"Nhà 1 lầu đẹp nội thất xịn 4,2*28m nở hậu 5m Shr 130m2, 1/50m đg nhựa.",4,Huyện Hóc Môn,"4,3 ",33,130,nhà ở
Nhà 1 lầu Góc 2 MT 1050 đường Quang trung 11m x 36m giá 45  tl,3,Quận Gò Vấp,45,114,396,nhà ở
Nhà 1 lầu hẽm xe hơi cạnh KDC Hoàn Cầu - Ecogrren Quận 7 - DT 4.5x17m,2,Quận Bảy,"6,9 ",92,75,nhà ở
"Nhà 1 Lầu, 3 2Wc, Ban Công Rộng, Hẻm Xe Hơi Đậu Cửa. P.TA, Quận 12",3,Quận Mười Hai,"3,95 ",62,64,nhà ở
"nhà 1 sẹc, hẻm 6met thông, có 1 lầu phường 15 tân bình",3,Quận Tân Bình,"4,79 ",103,47,nhà ở
"Nhà 1 Trệt 1 Lầu + Dãy Trọ 6 Phòng Mới Xây - Giá 1,2 - Sổ Hồng Riêng",6,Huyện Bình Chánh,"1,2 ","9,6 ",125,nhà ở
"Nhà 1 Trệt 1 Lầu + Dãy Trọ 6 Phòng Mới Xây - Giá 1,2 - Sổ Hồng Riêng",6,Huyện Bình Chánh,"1,2 ","9,6 ",125,nhà ở
"Nhà 1 trệt 1 lầu 5x16m hẻm Nhựa 7m, Pham Văn Sáng vô 79m, xã Xuân TT",3,Huyện Hóc Môn,"4,3 ",54,80,nhà ở
"Nhà 1 trệt 1 lầu giá thương lượng , (SHR ) , sân trước 5m",3,Huyện Bình Chánh,"1,1 ",12,90,nhà ở
Nhà 1 trệt 1 lầu giá tốt,2,Huyện Bình Chánh,"0,8",8,100,nhà ở
"Nhà 1 trệt 1 lầu, hẻm xe hơi, đường Lò Lu Quận 9 giá 3,2 ",2,Thành Phố Thủ Đức,"3,2 ",64,50,nhà ở
NHÀ 1 TRỆT 2 LẦU HẺM XE HƠI LÊ VĂN LƯƠNG  ĐẦY ĐỦ NỘI THẤT 1390,3,Huyện Nhà Bè,"1,39 ",56,25,nhà ở
Nhà 1/ Dương Thị Mười hẻm 4m - Nhà Đúc 1 Trệt 1 Lầu 3,3,Quận Mười Hai,"3,45 ",86,40,nhà ở
"Nhà 120m² Nhà Bè, Hẻm 6m, Mặt Tiền Rộng, Gần Phà Bình Khánh,",2,Huyện Nhà Bè,"4,35 ",37,117,nhà ở
"Nhà 13,74 x 15,95 ( cạnh 17,63) sẹc Huỳnh Thị Mài hẻm xe tải",2,Huyện Hóc Môn,"7,5 ",33,228,nhà ở
"nhà 1793 Huỳnh Tấn Phát,vị trí đắc địa chợ Phú Xuân",2,Huyện Nhà Bè,"7,8 ",141,56,nhà ở
Nhà 195m2 hẻm xe hơi sẹc Nguyễn Văn Bứa gần THCS Nguyễn Hồng Đào,2,Huyện Hóc Môn,"4,5 ",23,195,nhà ở
"NHÀ 1LẦU , ĐƯỜNG HÀ HUY GIÁP , PHƯỜNG TX , QUẬN 12",2,Quận Mười Hai,"3,1 ",95,33,nhà ở
"NHÀ 1T 2L HẺM 465, ĐƯỜNG HOÀ HẢO, P5, Q10",2,Quận Mười,"6,3 ",150,42,nhà ở
"NHÀ 1T1L 2 2WC, NGAY VÒNG XOAY CHỢ THỦ ĐỨC CHỈ 2.1 ",2,Thành Phố Thủ Đức,"2,1 ",105,20,nhà ở
"Nhà 1T3L 277m2 - 103m2 thổ cư ngang 5m KDC đường 41-Gò Cát, P. Phú Hữu",4,Thành Phố Thủ Đức,"6,6 ",64,103,nhà ở
"Nhà 1trệt 4Lầu hẻm 69/ Nguyễn Gia Trí, p25, Bình Thạnh.",7,Quận Bình Thạnh,"18,9 ",209,91,nhà ở
"Nhà 1trệt 4Lầu hẻm 69/ Nguyễn Gia Trí, p25, Bình Thạnh.",7,Quận Bình Thạnh,"18,9 ",209,91,nhà ở
Nhà 2 1WC BTCT P3 Q8 1 trệt 1 lầu hoàn công đủ chưa đến 2T,2,Quận Tám,"1,8 ",106,17,nhà ở
"Nhà 2 lầu 5x21m, Nguyễn Văn Bứa vô 69m, gần ngã 3 Giồng Xuân Thới Sơn",4,Huyện Hóc Môn,"5,35 ",51,105,nhà ở
Nhà 2 lầu đúc hẻm Lê Văn Sỹ p12 q3 sát mặt tiền,2,Quận Ba,"4,5 ",196,23,nhà ở
Nha 2 lau hem 793 Trần xuan soan 32WC shr,3,Quận Bảy,"2,45 ",111,22,nhà ở
"Nhà 2 lầu mặt tiền Lê Lợi, DT 4.7m*18m, gần nhà thờ Tân Hiệp, Hóc Môn",3,Huyện Hóc Môn,"7,5 ",89,84,nhà ở
nhà 2 lầu. thạnh xuân . quận 12. 2 phòng ngủ,2,Quận Mười Hai,"0,75",38,20,nhà ở
"Nhà 2 mặt hẽm 463/..cmt8,f13,q10.",1,Quận Mười,"3,52 ",130,27,nhà ở
"Nhà 2 Mặt HXH Đường Số 8, BHHB, Bình Tân, 48m2, 5 tầng, 4.999  TL.",5,Quận Bình Tân,"4,999",104,48,nhà ở
"nhà 2 mặt tiền , 4 phòng ngủ , đường bùi Quang là , quận gò vấp",4,Quận Gò Vấp,"7,9 ",114,69,nhà ở
"Nhà 2 Mặt Tiền Đường Lê Tuấn Mậu, Phường 13, Quận 6, TP Hồ Chí Minh",3,Quận Sáu,"14,9 ",149,100,nhà ở
NHÀ 2 MẶT TIỀN HẺM XE HƠI 1TRỆT 2 LẦU HUỲNH TẤN PHÁT PHÚ XUÂN,4,Huyện Nhà Bè,"2,35 ",98,24,nhà ở
"Nhà 2 Tầng (4 x 25), Hẻm oto Ngay Hoàng Diệu 2 - ĐH Ngân Hàng",4,Thành Phố Thủ Đức,"6,4 ",64,100,nhà ở
"Nhà 2 Tầng 80m2, Hẽm Đường Xô Viết Nghệ Tĩnh, Bình Thạnh, 80m2, SHR",4,Quận Bình Thạnh,"7,8 ",98,80,nhà ở
NHÀ 2 TẦNG CHỢ VẢI PHÚ THỌ HOÀ-NGANG 4.5 NỞ HẬU 6X15-CHO THUÊ 8.3TR,2,Quận Tân Phú,"4,99 ",62,80,nhà ở
Nhà 2 tầng đẹp mini ngay CV Gia Định và sân bay chỉ 1.970 ,2,Quận Gò Vấp,"1,97 ",131,15,nhà ở
Nhà 2 Tầng Quận 5: 4x10m Lê Hồng Phong(Nở Hậu 4.4m),2,Quận Năm,5,139,36,nhà ở
"NHÀ 2 TẦNG, HXH HỒ BÁ PHẤN SÁT NGÃ TƯ MK  QUẬN 9  GẦN 50M2, NHỈNH 4 ",4,Thành Phố Thủ Đức,4,80,50,nhà ở
nhà 2/7 Diệp Minh Châu 4x18 3 lầu,4,Quận Tân Phú,"9,7 ",128,76,nhà ở
Nhà 200m2 hẻm xe hơi đường số 8 Trường Thọ Thủ Đức.,4,Thành Phố Thủ Đức,7,35,200,nhà ở
"NHÀ 3 LẦU , NGANG 5 X12 , HẺM 6M , OTO TỚI NHÀ",4,Quận Bình Tân,5,83,60,nhà ở
Nhà 3 lầu Đường số 10 Hiệp Bình Phước hẻm xe hơi DT 160m2  6  xxx,4,Thành Phố Thủ Đức,"6,5 ",108,60,nhà ở
"NHÀ 3 LẦU HXH , ĐƯỜNG ĐIỆN BIÊN PHỦ , P15 , QUẬN - GV",4,Quận Bình Thạnh,"7,75 ",185,42,nhà ở
Nhà 3 lầu MT hẻm xe hơi 1942 HTP Nhà Bè,4,Huyện Nhà Bè,"5,6 ",102,55,nhà ở
Nhà 3 tấm mới tinh hẻm 188 Lê Đình Cẩn,3,Quận Bình Tân,"4,9 ",102,48,nhà ở
Nhà 3 Tầng 8x4(30m2) Hẻm 5m Nguyễn Đình Chính - Nguyễn Trọng Tuyển,3,Quận Phú Nhuận,"5,98 ",199,30,nhà ở
"Nhà 3 Tầng đúc Hẻm oto,5x21 BÀ ĐIỂM 4-NGUYỄN THỊ SÓC",4,Huyện Hóc Môn,"3,9 ",38,103,nhà ở
"NHÀ 3 TẦNG ĐƯỜNG SỐ 5 SÁT BÊN EONLTÂN PHÚ 4 X 12 TUYỆT ĐẸP CHỈ 4,99 ",3,Quận Bình Tân,"4,99 ",104,48,nhà ở
NHÀ 3 TẦNG HẺM XE HƠI 86/45A ĐƯỜNG100 BÌNH THỚI P14 QUẬN 11GIÁ 2 350,2,Quận Mười Một,"2,35 ",188,13,nhà ở
NHÀ 3 TẦNG HẺM XE TẢI 2.3WC GIÁ 2350 ĐỊA CHỈ 86/45A.. 100 BÌNHTHỚI,2,Quận Mười Một,"2,35 ",188,13,nhà ở
NHÀ 3 TẦNG MỚI ĐẸP LUNG LINH 2 2WC Ở NGAY TRUNG TÂ,2,Quận Sáu,"2,28 ",175,13,nhà ở
Nhà 3 tầng Nguyễn Thái Sơn 3.4 ,2,Quận Gò Vấp,"3,4 ",170,20,nhà ở
nhà 3 tầng phường  quận 8,2,Quận Tám,"3,2 ",128,25,nhà ở
NHÀ 3 TẦNG TÂN PHÚ - ĐƯỜNG NGUYỄN SƠN - DT 50M2 - GIÁ 5  2,3,Quận Tân Phú,"5,2 ",104,50,nhà ở
"NHÀ 3 TẦNG, 4Mx17.5M, 6, HXH, FULL NỘI THẤT - LÝ PHỤC MAN, QUẬN 7",6,Quận Bảy,"9,5 ",136,70,nhà ở
"NHÀ 3 TẦNG, HẺM NHỰA 6M, TRUNG TÂM QUẬM 12 CHỈ HƠN 4 ",4,Quận Mười Hai,"4,8 ",89,54,nhà ở
Nhà 3×9m 1 lầu 2 hẻm 4m thông Trần Hưng Đạo vs Nguyễn Văn Cừ,2,Quận Năm,"4,6 ",170,27,nhà ở
"NHÀ 36M2 - NGUYỄN VĂN ĐẬU, BÌNH THẠNH - 2 TẦNG - AN NINH - CHỈ 3.75 ",2,Quận Bình Thạnh,"3,7 ",103,36,nhà ở
Nhà 3L CN 27m2 ngay Bùi Viện 2 master lớn 3WC Full nội thất cao cấp,2,Quận Nhất,"3,95 ",146,27,nhà ở
"NHÀ 3LẦU GIÁ RẺ MẶT TIỀN ĐƯỜNG NGAY CHỢ,TRƯỜNG HỌC KINH DOANH SẦM UẤT",5,Quận Mười Hai,"6,29 ",112,56,nhà ở
"NHÀ 4 LẦU ĐẸP, 2 MẶT TIỀN TRƯỚC SAU HẺM 6m XE TẢI",5,Quận Bình Tân,"6,15 ",110,56,nhà ở
Nhà 4 lầu hẻm xe hơi gần mặt tiền Lê Văn Lương full nội thất,4,Huyện Nhà Bè,6,75,80,nhà ở
Nhà 4 Lầu Khu Dân Cư Lê Văn Lương Phước Kiển Nhà Bè Cách Phú Mỹ Hưng 5,4,Huyện Nhà Bè,"9,5 ",119,80,nhà ở
"NHÀ 4 LẦU, 6, 7wc, 100 Trần Hưng Đạo, Phường Phạm Ngũ Lão, Quận 1",6,Quận Nhất,"18,5 ",379,49,nhà ở
NHÀ 4 TẤM_5.2m X 19m-Đường Nhựa Thông_Gần Chợ BÀ ĐIỂM,5,Huyện Hóc Môn,"5,9 ",60,98,nhà ở
NHÀ 4 TẦNG BTCT VUÔNG VỨC HOÀN CÔNG- CÁCH MT 100M- 4- NHỈNH 4 .,4,Quận Phú Nhuận,"4,75 ",158,30,nhà ở
Nhà 4 tầng Cư Xá Phú Bình (4x12)m [NHÀ ĐẸP - XE HƠI THÔNG BÀN CỜ],3,Quận Mười Một,"7,8 ",163,48,nhà ở
Nhà 4 tầng đường 3/2 49m2 (3.8x13)m [XE HƠI ĐỖ CỬA - GẦN MẶT TIỀN],4,Quận Mười Một,"8,5 ",173,49,nhà ở
Nhà 4 Tầng Hẻm 5m Xe Hơi Thông Huỳnh Thị Hai - Quận 12 - Chỉ Hơn 4 ,4,Quận Mười Hai,"4,899",89,55,nhà ở
Nhà 4 tầng- mặt tiền kinh doanh- gần chợ- khu Bình Phú,6,Quận Sáu,11,138,80,nhà ở
"Nhà 4 Tầng Quận 6,Có thang máy xịn xò,Cần bán gấp",5,Quận Sáu,"8,5 ",142,60,nhà ở
"Nhà 4 tầng, chỉ 76, hẻm 6m ÔTÔ vào nhà, Hương Lộ 2, Bình Tân",5,Quận Bình Tân,"6,3 ",76,83,nhà ở
"NHÀ 4 TẦNG, HXH, NGANG HIẾM 6.3M, 121M2 - HUỲNH TẤN PHÁT - QUẬN 7",5,Quận Bảy,"9,3 ",77,121,nhà ở
Nhà 4.05m x 21m nở hậu 4.1m hẻm Tô Ký gần ngay Ngã 3 Bầu- Chợ Bắp- TTT,2,Huyện Hóc Môn,"3,55 ",41,87,nhà ở
"Nhà 41m2 Xô Viết Nghệ Tĩnh P.25, Q. Bình Thạnh- Giá chỉ 4,75  TL",3,Quận Bình Thạnh,"4,75 ",116,41,nhà ở
"Nhà 41m2, 5phong ngủ, đường Nhiêu tứ, Phú Nhuận",5,Quận Phú Nhuận,"7,9 ",193,41,nhà ở
"NHÀ 4m x 22m ,VỊ TRÍ TRUNG TÂM Q4,171/76 TÔN ĐẢN .P15",6,Quận Tư,"7,6 ",89,85,nhà ở
"Nhà 4mx38m Mặt Tiền Trần Thị Năm, Phường Tân Chánh Hiệp, Đúc 1 Lầu",10,Quận Mười Hai,"6,99 ",46,152,nhà ở
"Nhà 4x10m 5 Tầng 493/ Cách Mạng Tháng 8, Q10",3,Quận Mười,"6,8 ",174,39,nhà ở
"Nhà 5 lầu 5  6WC cách chợ 50m, cách Q1 1km",5,Quận Tám,"11,5 ",190,61,nhà ở
NHÀ 5 TẦNG - 6 - HẺM 8M - SHR HOÀN CÔNG ĐỦ.,6,Quận Ba,"7,2 ",240,30,nhà ở
Nhà 5 tầng đường Giang Văn Minh đối diện The Vista giá chỉ 166tr/m2,1,Thành Phố Thủ Đức,"19,9 ",166,120,nhà ở
"Nhà 5 tầng hẻm ô tô, cách Mt 30m Nguyễn Thị Tần P2 Q8",4,Quận Tám,"7,38 ",210,35,nhà ở
"Nhà 5 tầng sân thượng thang máy, hẻm 5m Nguyễn Thái Bình Q1, dt 4x16m",7,Quận Nhất,"13,8 ",216,64,nhà ở
"Nhà 5,7x10m 1 trệt 2 lầu 4 3WC hẻm Trần Văn Quang - Tân Bình.",4,Quận Tân Bình,"6,35 ",111,57,nhà ở
"Nhà 5mx20m Có Thang Máy Mặt Tiền Đường Tân Thới Hiệp 14, Đúc 5 Lầu",5,Quận Mười Hai,"10,49 ",105,100,nhà ở
"Nhà 6 lầu góc 2MT 153 Lê trọng tấn, p. Sơn kỳ. 58ty TL",10,Quận Tân Phú,58,322,180,nhà ở
"nhà 6 lầu thang máy mới, dt 5x14m, hxh 285 Cách Mạng Tháng 8 q10",9,Quận Mười,"15,5 ",221,70,nhà ở
"Nhà 6 tầng mặt tiền NB Cư XáHải P15, Q10",7,Quận Mười,"13,2 ",213,62,nhà ở
"Nhà 6,1x16 mặt tiền Tân Hiệp 39",1,Huyện Hóc Môn,"4,1 ",50,81,nhà ở
"Nhà 7 Tầng - Trần Hưng Đạo,Q.1 - Kế  KS Pullman- DT: 57m2 - Giá: 55 ",10,Quận Nhất,55,965,57,nhà ở
"Nhà 81m2-7,2 , hẻm ô tô Lũy Bán Bích, 10-10WC full nội thất",10,Quận Tân Phú,"7,2 ",89,81,nhà ở
"Nhà 91m2-4,4 , hẻm ô tô Hiệp Thành 13, 3-2WC, để ở và kinh doanh",3,Quận Mười Hai,"4,4 ",48,91,nhà ở
"Nhà 97m2-13 , nguyễn thượng hiền P.5, nở hậu, 12 CHDV, 60tr/tháng",10,Quận Phú Nhuận,13,134,97,nhà ở
"Nhà 99m² Linh Xuân, Thủ Đức – Hẻm Xe Hơi, Giá Chỉ 4 ",3,Thành Phố Thủ Đức,4,40,99,nhà ở
"NHÀ BA ĐÌNH GẦN 100M2, NGANG 4,7M, SẴN DÒNG TIỀN, ĐI BỘ QUA Q5,",4,Quận Tám,"6,8 ",69,99,nhà ở
NHÀ BÁN - TRẦN BÌNH TRỌNG - BÌNH THẠNH - 4 TẦNG - 61M2 - 4 - 7.X ,4,Quận Bình Thạnh,7,115,61,nhà ở
"NHÀ BÁN 1 TRỆT, 2 LẦU TẠI HẺM 620 ĐƯỜNG ĐÀO SƯ TÍCH",4,Huyện Nhà Bè,"2,3 ",58,40,nhà ở
"Nhà bán 1/ Phó cơ điều, P6, Quận 11",2,Quận Mười Một,"4,3 ",159,27,nhà ở
"Nhà bán 2 tầng , dt 3.6 x 12 , Tôn Đản , chỉ 4.2  , Quận 4...",3,Quận Tư,"4,2 ",108,39,nhà ở
Nhà bán 3 tầng ngay KS Đệ Nhất P.4 Lăng Cha Cả Hoàng Văn Thụ 6  2,4,Quận Tân Bình,"6,2 ",103,60,nhà ở
Nhà bán 4 Tầng giá cực rẻ tại trung tâm Q10 HH25tr,4,Quận Mười,"1,99 ",199,10,nhà ở
